date,week_start,day_of_week,hour,platform,theme,query_count
2021-09-21,2021-09-20,Tuesday,11,desktop,Справка и Образование,84
2021-09-21,2021-09-20,Tuesday,11,touch,Справка и Образование,107
2021-09-21,2021-09-20,Tuesday,11,desktop,Чувствительные запросы,2
2021-09-21,2021-09-20,Tuesday,11,touch,Чувствительные запросы,7
2021-09-21,2021-09-20,Tuesday,12,desktop,"Здоровье, питание и рецепты",3
2021-09-21,2021-09-20,Tuesday,12,touch,"Здоровье, питание и рецепты",16
2021-09-21,2021-09-20,Tuesday,12,desktop,Карты и навигация,24
2021-09-21,2021-09-20,Tuesday,12,touch,Карты и навигация,21
2021-09-21,2021-09-20,Tuesday,12,desktop,"Медиа, фото и развлечения",82
2021-09-21,2021-09-20,Tuesday,12,touch,"Медиа, фото и развлечения",108
2021-09-21,2021-09-20,Tuesday,12,desktop,Новости,23
2021-09-21,2021-09-20,Tuesday,12,touch,Новости,20
2021-09-21,2021-09-20,Tuesday,12,desktop,Поздравления и праздники,20
2021-09-21,2021-09-20,Tuesday,12,touch,Поздравления и праздники,192
2021-09-21,2021-09-20,Tuesday,12,desktop,"Покупки, стиль и бренды",8
2021-09-21,2021-09-20,Tuesday,12,touch,"Покупки, стиль и бренды",25
2021-09-21,2021-09-20,Tuesday,12,desktop,Сервисы,11
2021-09-21,2021-09-20,Tuesday,12,touch,Сервисы,5
2021-09-21,2021-09-20,Tuesday,12,desktop,Справка и Образование,93
2021-09-21,2021-09-20,Tuesday,12,touch,Справка и Образование,99
2021-09-21,2021-09-20,Tuesday,12,desktop,Чувствительные запросы,1
2021-09-21,2021-09-20,Tuesday,12,touch,Чувствительные запросы,12
2021-09-21,2021-09-20,Tuesday,13,desktop,"Здоровье, питание и рецепты",1
2021-09-21,2021-09-20,Tuesday,13,touch,"Здоровье, питание и рецепты",17
2021-09-21,2021-09-20,Tuesday,13,desktop,Карты и навигация,12
2021-09-21,2021-09-20,Tuesday,13,touch,Карты и навигация,29
2021-09-21,2021-09-20,Tuesday,13,desktop,"Медиа, фото и развлечения",82
2021-09-21,2021-09-20,Tuesday,13,touch,"Медиа, фото и развлечения",87
2021-09-21,2021-09-20,Tuesday,13,desktop,Новости,13
2021-09-21,2021-09-20,Tuesday,13,touch,Новости,25
2021-09-21,2021-09-20,Tuesday,13,desktop,Поздравления и праздники,17
2021-09-21,2021-09-20,Tuesday,13,touch,Поздравления и праздники,162
2021-09-21,2021-09-20,Tuesday,13,desktop,"Покупки, стиль и бренды",16
2021-09-21,2021-09-20,Tuesday,13,touch,"Покупки, стиль и бренды",20
2021-09-21,2021-09-20,Tuesday,13,desktop,Сервисы,11
2021-09-21,2021-09-20,Tuesday,13,touch,Сервисы,9
2021-09-21,2021-09-20,Tuesday,13,desktop,Справка и Образование,86
2021-09-21,2021-09-20,Tuesday,13,touch,Справка и Образование,120
2021-09-21,2021-09-20,Tuesday,13,desktop,Чувствительные запросы,1
2021-09-21,2021-09-20,Tuesday,13,touch,Чувствительные запросы,9
2021-09-21,2021-09-20,Tuesday,14,desktop,"Здоровье, питание и рецепты",5
2021-09-21,2021-09-20,Tuesday,14,touch,"Здоровье, питание и рецепты",13
2021-09-21,2021-09-20,Tuesday,14,desktop,Карты и навигация,22
2021-09-21,2021-09-20,Tuesday,14,touch,Карты и навигация,19
2021-09-21,2021-09-20,Tuesday,14,desktop,"Медиа, фото и развлечения",100
2021-09-21,2021-09-20,Tuesday,14,touch,"Медиа, фото и развлечения",117
2021-09-21,2021-09-20,Tuesday,14,desktop,Новости,11
2021-09-21,2021-09-20,Tuesday,14,touch,Новости,16
2021-09-21,2021-09-20,Tuesday,14,desktop,Поздравления и праздники,27
2021-09-21,2021-09-20,Tuesday,14,touch,Поздравления и праздники,119
2021-09-21,2021-09-20,Tuesday,14,desktop,"Покупки, стиль и бренды",12
2021-09-21,2021-09-20,Tuesday,14,touch,"Покупки, стиль и бренды",35
2021-09-21,2021-09-20,Tuesday,14,desktop,Сервисы,15
2021-09-21,2021-09-20,Tuesday,14,touch,Сервисы,8
2021-09-21,2021-09-20,Tuesday,14,desktop,Справка и Образование,123
2021-09-21,2021-09-20,Tuesday,14,touch,Справка и Образование,106
2021-09-21,2021-09-20,Tuesday,14,desktop,Чувствительные запросы,1
2021-09-21,2021-09-20,Tuesday,14,touch,Чувствительные запросы,9
2021-09-21,2021-09-20,Tuesday,15,desktop,"Здоровье, питание и рецепты",5
2021-09-21,2021-09-20,Tuesday,15,touch,"Здоровье, питание и рецепты",14
2021-09-21,2021-09-20,Tuesday,15,desktop,Карты и навигация,18
2021-09-21,2021-09-20,Tuesday,15,touch,Карты и навигация,15
2021-09-21,2021-09-20,Tuesday,15,desktop,"Медиа, фото и развлечения",94
2021-09-21,2021-09-20,Tuesday,15,touch,"Медиа, фото и развлечения",100
2021-09-21,2021-09-20,Tuesday,15,desktop,Новости,9
2021-09-21,2021-09-20,Tuesday,15,touch,Новости,18
2021-09-21,2021-09-20,Tuesday,15,desktop,Поздравления и праздники,14
2021-09-21,2021-09-20,Tuesday,15,touch,Поздравления и праздники,108
2021-09-21,2021-09-20,Tuesday,15,desktop,"Покупки, стиль и бренды",10
2021-09-21,2021-09-20,Tuesday,15,touch,"Покупки, стиль и бренды",29
2021-09-21,2021-09-20,Tuesday,15,desktop,Сервисы,8
2021-09-21,2021-09-20,Tuesday,15,touch,Сервисы,14
2021-09-21,2021-09-20,Tuesday,15,desktop,Справка и Образование,109
2021-09-21,2021-09-20,Tuesday,15,touch,Справка и Образование,115
2021-09-21,2021-09-20,Tuesday,15,desktop,Чувствительные запросы,3
2021-09-21,2021-09-20,Tuesday,15,touch,Чувствительные запросы,6
2021-09-21,2021-09-20,Tuesday,16,desktop,"Здоровье, питание и рецепты",3
2021-09-21,2021-09-20,Tuesday,16,touch,"Здоровье, питание и рецепты",22
2021-09-21,2021-09-20,Tuesday,16,desktop,Карты и навигация,19
2021-09-21,2021-09-20,Tuesday,16,touch,Карты и навигация,43
2021-09-21,2021-09-20,Tuesday,16,desktop,"Медиа, фото и развлечения",104
2021-09-21,2021-09-20,Tuesday,16,touch,"Медиа, фото и развлечения",114
2021-09-21,2021-09-20,Tuesday,16,desktop,Новости,12
2021-09-21,2021-09-20,Tuesday,16,touch,Новости,10
2021-09-21,2021-09-20,Tuesday,16,desktop,Поздравления и праздники,12
2021-09-21,2021-09-20,Tuesday,16,touch,Поздравления и праздники,86
2021-09-21,2021-09-20,Tuesday,16,desktop,"Покупки, стиль и бренды",17
2021-09-21,2021-09-20,Tuesday,16,touch,"Покупки, стиль и бренды",32
2021-09-21,2021-09-20,Tuesday,16,desktop,Сервисы,12
2021-09-21,2021-09-20,Tuesday,16,touch,Сервисы,18
2021-09-21,2021-09-20,Tuesday,16,desktop,Справка и Образование,113
2021-09-21,2021-09-20,Tuesday,16,touch,Справка и Образование,126
2021-09-21,2021-09-20,Tuesday,16,touch,Чувствительные запросы,11
2021-09-21,2021-09-20,Tuesday,17,desktop,"Здоровье, питание и рецепты",4
2021-09-21,2021-09-20,Tuesday,17,touch,"Здоровье, питание и рецепты",9
2021-09-21,2021-09-20,Tuesday,17,desktop,Карты и навигация,23
2021-09-21,2021-09-20,Tuesday,17,touch,Карты и навигация,23
2021-09-21,2021-09-20,Tuesday,17,desktop,"Медиа, фото и развлечения",78
2021-09-21,2021-09-20,Tuesday,17,touch,"Медиа, фото и развлечения",113
2021-09-21,2021-09-20,Tuesday,17,desktop,Новости,9
2021-09-21,2021-09-20,Tuesday,17,touch,Новости,13
2021-09-21,2021-09-20,Tuesday,17,desktop,Поздравления и праздники,13
2021-09-21,2021-09-20,Tuesday,17,touch,Поздравления и праздники,85
2021-09-21,2021-09-20,Tuesday,17,desktop,"Покупки, стиль и бренды",15
2021-09-21,2021-09-20,Tuesday,17,touch,"Покупки, стиль и бренды",31
2021-09-21,2021-09-20,Tuesday,17,desktop,Сервисы,12
2021-09-21,2021-09-20,Tuesday,17,touch,Сервисы,8
2021-09-21,2021-09-20,Tuesday,17,desktop,Справка и Образование,143
2021-09-21,2021-09-20,Tuesday,17,touch,Справка и Образование,118
2021-09-21,2021-09-20,Tuesday,17,desktop,Чувствительные запросы,2
2021-09-21,2021-09-20,Tuesday,17,touch,Чувствительные запросы,6
2021-09-21,2021-09-20,Tuesday,18,desktop,"Здоровье, питание и рецепты",3
2021-09-21,2021-09-20,Tuesday,18,touch,"Здоровье, питание и рецепты",18
2021-09-21,2021-09-20,Tuesday,18,desktop,Карты и навигация,12
2021-09-21,2021-09-20,Tuesday,18,touch,Карты и навигация,33
2021-09-21,2021-09-20,Tuesday,18,desktop,"Медиа, фото и развлечения",91
2021-09-21,2021-09-20,Tuesday,18,touch,"Медиа, фото и развлечения",112
2021-09-21,2021-09-20,Tuesday,18,desktop,Новости,11
2021-09-21,2021-09-20,Tuesday,18,touch,Новости,22
2021-09-21,2021-09-20,Tuesday,18,desktop,Поздравления и праздники,19
2021-09-21,2021-09-20,Tuesday,18,touch,Поздравления и праздники,96
2021-09-21,2021-09-20,Tuesday,18,desktop,"Покупки, стиль и бренды",9
2021-09-21,2021-09-20,Tuesday,18,touch,"Покупки, стиль и бренды",31
2021-09-21,2021-09-20,Tuesday,18,desktop,Сервисы,15
2021-09-21,2021-09-20,Tuesday,18,touch,Сервисы,6
2021-09-21,2021-09-20,Tuesday,18,desktop,Справка и Образование,110
2021-09-21,2021-09-20,Tuesday,18,touch,Справка и Образование,117
2021-09-21,2021-09-20,Tuesday,18,touch,Чувствительные запросы,13
2021-09-21,2021-09-20,Tuesday,19,desktop,"Здоровье, питание и рецепты",5
2021-09-21,2021-09-20,Tuesday,19,touch,"Здоровье, питание и рецепты",9
2021-09-21,2021-09-20,Tuesday,19,desktop,Карты и навигация,12
2021-09-21,2021-09-20,Tuesday,19,touch,Карты и навигация,36
2021-09-21,2021-09-20,Tuesday,19,desktop,"Медиа, фото и развлечения",97
2021-09-21,2021-09-20,Tuesday,19,touch,"Медиа, фото и развлечения",93
2021-09-21,2021-09-20,Tuesday,19,desktop,Новости,7
2021-09-21,2021-09-20,Tuesday,19,touch,Новости,28
2021-09-21,2021-09-20,Tuesday,19,desktop,Поздравления и праздники,13
2021-09-21,2021-09-20,Tuesday,19,touch,Поздравления и праздники,63
2021-09-21,2021-09-20,Tuesday,19,desktop,"Покупки, стиль и бренды",16
2021-09-21,2021-09-20,Tuesday,19,touch,"Покупки, стиль и бренды",34
2021-09-21,2021-09-20,Tuesday,19,desktop,Сервисы,15
2021-09-21,2021-09-20,Tuesday,19,touch,Сервисы,21
2021-09-21,2021-09-20,Tuesday,19,desktop,Справка и Образование,109
2021-09-21,2021-09-20,Tuesday,19,touch,Справка и Образование,140
2021-09-21,2021-09-20,Tuesday,19,touch,Чувствительные запросы,12
2021-09-21,2021-09-20,Tuesday,20,desktop,"Здоровье, питание и рецепты",5
2021-09-21,2021-09-20,Tuesday,20,touch,"Здоровье, питание и рецепты",16
2021-09-21,2021-09-20,Tuesday,20,desktop,Карты и навигация,18
2021-09-21,2021-09-20,Tuesday,20,touch,Карты и навигация,29
2021-09-21,2021-09-20,Tuesday,20,desktop,"Медиа, фото и развлечения",104
2021-09-21,2021-09-20,Tuesday,20,touch,"Медиа, фото и развлечения",111
2021-09-21,2021-09-20,Tuesday,20,desktop,Новости,15
2021-09-21,2021-09-20,Tuesday,20,touch,Новости,14
2021-09-21,2021-09-20,Tuesday,20,desktop,Поздравления и праздники,11
2021-09-21,2021-09-20,Tuesday,20,touch,Поздравления и праздники,89
2021-09-21,2021-09-20,Tuesday,20,desktop,"Покупки, стиль и бренды",7
2021-09-21,2021-09-20,Tuesday,20,touch,"Покупки, стиль и бренды",34
2021-09-21,2021-09-20,Tuesday,20,desktop,Сервисы,6
2021-09-21,2021-09-20,Tuesday,20,touch,Сервисы,19
2021-09-21,2021-09-20,Tuesday,20,desktop,Справка и Образование,101
2021-09-21,2021-09-20,Tuesday,20,touch,Справка и Образование,146
2021-09-21,2021-09-20,Tuesday,20,desktop,Чувствительные запросы,3
2021-09-21,2021-09-20,Tuesday,20,touch,Чувствительные запросы,8
2021-09-21,2021-09-20,Tuesday,21,desktop,"Здоровье, питание и рецепты",3
2021-09-21,2021-09-20,Tuesday,21,touch,"Здоровье, питание и рецепты",15
2021-09-21,2021-09-20,Tuesday,21,desktop,Карты и навигация,11
2021-09-21,2021-09-20,Tuesday,21,touch,Карты и навигация,26
2021-09-21,2021-09-20,Tuesday,21,desktop,"Медиа, фото и развлечения",74
2021-09-21,2021-09-20,Tuesday,21,touch,"Медиа, фото и развлечения",127
2021-09-21,2021-09-20,Tuesday,21,desktop,Новости,10
2021-09-21,2021-09-20,Tuesday,21,touch,Новости,14
2021-09-21,2021-09-20,Tuesday,21,desktop,Поздравления и праздники,10
